Store_Dept_Date,Weekly_Sales
10_82_2013-01-11,18850.727792690413
10_14_2013-01-11,29090.243797196377
10_56_2013-01-11,3240.9421282947114
10_46_2013-01-11,53154.05458614164
10_72_2013-01-11,99354.77475000001
10_79_2013-01-11,38917.80997451287
10_16_2013-01-11,13093.035090626443
10_96_2013-01-11,12382.693753427131
10_28_2013-01-11,1469.137721706374
10_83_2013-01-11,253.6606839657615
10_85_2013-01-11,2834.079222256745
10_27_2013-01-11,3832.407032781883
10_93_2013-01-11,1435.7348790145568
10_25_2013-01-11,21353.967074262477
10_38_2013-01-11,93753.72344913511
10_52_2013-01-11,4143.175680403625
10_60_2013-01-11,259.7372198078318
10_50_2013-01-11,3086.886662584588
10_97_2013-01-11,5097.075313095238
10_37_2013-01-11,3781.6081250819307
10_49_2013-01-11,10511.959198454559
10_22_2013-01-11,23597.441647669802
10_41_2013-01-11,4264.801561231891
10_29_2013-01-11,15011.412567354473
10_48_2013-01-11,1528.2048812957944
10_4_2013-01-11,53272.4800631999
10_2_2013-01-11,99999.77457317073
10_10_2013-01-11,45863.894436787275
10_21_2013-01-11,9520.58181628153
10_98_2013-01-11,423.48655924883514
10_5_2013-01-11,66879.48671095465
10_6_2013-01-11,6208.764317235111
10_18_2013-01-11,10297.968229960958
10_23_2013-01-11,63300.62706819859
10_67_2013-01-11,13239.30307952869
10_35_2013-01-11,9621.90955488771
10_30_2013-01-11,11391.912442515564
10_8_2013-01-11,76295.87661446581
10_17_2013-01-11,11647.109278340191
10_90_2013-01-11,15449.973920019294
10_33_2013-01-11,15930.593418575107
10_13_2013-01-11,61004.12202775049
10_24_2013-01-11,14437.578949561208
10_9_2013-01-11,65214.79341167435
10_7_2013-01-11,51233.887123995206
10_12_2013-01-11,6290.683024297924
10_91_2013-01-11,13263.831202621805
10_71_2013-01-11,15849.846804840065
10_31_2013-01-11,4053.279279941632
10_1_2013-01-11,31312.59918135219
10_92_2013-01-11,54176.689895422234
10_40_2013-01-11,99770.1366899182
10_74_2013-01-11,45691.44362701564
10_32_2013-01-11,17659.455827184785
10_44_2013-01-11,9476.159979486929
10_87_2013-01-11,25900.860164250622
10_11_2013-01-11,35778.8265763132
10_34_2013-01-11,41581.866591486396
10_58_2013-01-18,1704.4397466801631
10_56_2013-01-18,1587.244908529155
10_5_2013-01-18,65615.0287814884
10_95_2013-01-18,65952.23818253967
10_27_2013-01-18,3316.6736741506916
10_44_2013-01-18,9846.48453733118
10_20_2013-01-18,10119.489787421502
10_22_2013-01-18,23597.441647669802
10_19_2013-01-18,2986.3237890572186
10_96_2013-01-18,12382.693753427131
10_59_2013-01-18,319.31907246209573
10_21_2013-01-18,9520.58181628153
10_23_2013-01-18,67138.77489428555
10_41_2013-01-18,5647.6293835499
10_82_2013-01-18,32740.29264860698
10_38_2013-01-18,86293.91222561864
10_80_2013-01-18,421.142541282811
10_42_2013-01-18,11791.37236819667
10_28_2013-01-18,1469.137721706374
10_4_2013-01-18,52459.00151834906
10_6_2013-01-18,5652.0983377574985
10_1_2013-01-18,34704.058540628925
10_24_2013-01-18,14437.578949561208
10_49_2013-01-18,10511.959198454559
10_60_2013-01-18,304.06405205393247
10_17_2013-01-18,10702.851863294882
10_10_2013-01-18,48983.13267715253
10_31_2013-01-18,4053.279279941632
10_50_2013-01-18,3086.886662584588
10_40_2013-01-18,99770.1366899182
10_85_2013-01-18,4893.873266482435
10_46_2013-01-18,52412.85375042735
10_83_2013-01-18,258.57306585849267
10_67_2013-01-18,12247.30847952869
10_71_2013-01-18,15408.636212247473
10_72_2013-01-18,97599.13910714285
10_55_2013-01-18,13009.032238540836
10_34_2013-01-18,40642.67205187293
10_18_2013-01-18,8431.874844489736
10_91_2013-01-18,13062.380924844028
10_12_2013-01-18,6654.289906349205
10_97_2013-01-18,4997.984771428572
10_7_2013-01-18,40139.33803590389
10_98_2013-01-18,397.2712249202552
10_37_2013-01-18,3781.6081250819307
10_93_2013-01-18,1684.002718850445
10_74_2013-01-18,46449.85577407446
10_25_2013-01-18,21353.967074262477
10_3_2013-01-18,22775.579954740904
10_2_2013-01-18,99213.28497777777
10_92_2013-01-18,55473.24690503761
10_90_2013-01-18,14936.65681112319
10_13_2013-01-18,59205.42188529017
10_8_2013-01-18,78089.33088019138
10_30_2013-01-18,11391.912442515564
10_29_2013-01-18,15011.412567354473
10_52_2013-01-18,4143.175680403625
10_79_2013-01-18,38917.80997451287
10_48_2013-01-18,1670.845769900659
10_54_2013-01-18,42.558365555715234
10_35_2013-01-18,9968.522583459138
10_14_2013-01-18,18198.529782784666
10_81_2013-01-18,9267.293717855024
10_87_2013-01-18,25481.88931143677
10_9_2013-01-18,82061.66664480716
10_33_2013-01-18,15930.593418575107
10_36_2013-01-18,2199.150917678468
10_32_2013-01-18,17659.455827184785
10_16_2013-01-18,4055.4903981142365
10_26_2013-01-18,11116.2484879257
10_11_2013-01-18,44705.951629620235
10_21_2013-01-25,9520.58181628153
10_94_2013-01-25,476.18354049725895
10_59_2013-01-25,291.39798423261993
10_56_2013-01-25,4084.456972888979
10_22_2013-01-25,23597.441647669802
10_58_2013-01-25,2755.5319866730233
10_82_2013-01-25,18850.727792690413
10_2_2013-01-25,99222.32289444444
10_29_2013-01-25,15827.507548835954
10_24_2013-01-25,16676.245282894546
10_25_2013-01-25,21353.967074262477
10_49_2013-01-25,10511.959198454559
10_6_2013-01-25,7665.545372479721
10_27_2013-01-25,4299.273386944619
10_19_2013-01-25,2986.3237890572186
10_55_2013-01-25,12639.480488171033
10_60_2013-01-25,291.39798423261993
10_20_2013-01-25,10119.489787421502
10_1_2013-01-25,36752.89169630839
10_72_2013-01-25,99622.09275
10_28_2013-01-25,1469.137721706374
10_95_2013-01-25,67345.60978172669
10_18_2013-01-25,8384.69093984427
10_5_2013-01-25,72627.21130510663
10_96_2013-01-25,12382.693753427131
10_17_2013-01-25,19691.97400035652
10_46_2013-01-25,55462.37227376284
10_40_2013-01-25,99061.02968991818
10_31_2013-01-25,4662.145929064439
10_74_2013-01-25,44766.31467711414
10_23_2013-01-25,70613.77198951379
10_71_2013-01-25,15057.560799203997
10_81_2013-01-25,9267.293717855024
10_80_2013-01-25,421.142541282811
10_50_2013-01-25,3086.886662584588
10_90_2013-01-25,14890.224242670807
10_91_2013-01-25,12286.819635370808
10_41_2013-01-25,5647.6293835499
10_83_2013-01-25,243.23519154447845
10_30_2013-01-25,11391.912442515564
10_85_2013-01-25,2834.079222256745
10_9_2013-01-25,65214.79341167435
10_54_2013-01-25,42.558365555715234
10_67_2013-01-25,12247.30847952869
10_26_2013-01-25,11116.2484879257
10_4_2013-01-25,60356.074980090416
10_99_2013-01-25,455.6580193646996
10_11_2013-01-25,31666.063067951025
10_13_2013-01-25,58664.08322836376
10_36_2013-01-25,2199.150917678468
10_87_2013-01-25,25900.860164250622
10_97_2013-01-25,5029.399646428572
10_7_2013-01-25,51070.826438985125
10_8_2013-01-25,75411.10960617209
10_42_2013-01-25,11791.37236819667
10_32_2013-01-25,17659.455827184785
10_3_2013-01-25,22287.20707140757
10_79_2013-01-25,38917.80997451287
10_33_2013-01-25,15930.593418575107
10_48_2013-01-25,1552.66700073909
10_92_2013-01-25,54969.49977396215
10_98_2013-01-25,455.6580193646996
10_52_2013-01-25,4143.175680403625
10_34_2013-01-25,42771.29382702321
10_10_2013-01-25,48326.62709620014
10_44_2013-01-25,9801.737368670754
10_35_2013-01-25,9621.90955488771
10_14_2013-01-25,39154.34359127668
10_16_2013-01-25,23338.787986194373
10_37_2013-01-25,3781.6081250819307
10_38_2013-01-25,84518.11034091917
10_93_2013-01-25,1646.202002407677
10_12_2013-01-25,9042.580909437784
10_20_2013-02-01,10248.401718711793
10_58_2013-02-01,2755.5319866730233
10_46_2013-02-01,55656.02577925613
10_60_2013-02-01,299.7659070670722
10_22_2013-02-01,23767.80448489224
10_21_2013-02-01,9649.493747571822
10_55_2013-02-01,16009.099818587385
10_28_2013-02-01,1591.3781041785044
10_17_2013-02-01,17984.508289011126
10_2_2013-02-01,99406.91071153847
10_98_2013-02-01,410.31764308859385
10_49_2013-02-01,10511.959198454559
10_24_2013-02-01,16406.580747433552
10_23_2013-02-01,65573.26340767632
10_95_2013-02-01,75568.26615412095
10_96_2013-02-01,12653.996352177235
10_80_2013-02-01,466.58279683836656
10_59_2013-02-01,299.7659070670722
10_29_2013-02-01,15011.412567354473
10_82_2013-02-01,18929.968214693694
10_6_2013-02-01,8140.064113539035
10_30_2013-02-01,11391.912442515564
10_31_2013-02-01,4053.279279941632
10_19_2013-02-01,3096.477415680953
10_67_2013-02-01,13407.227426396528
10_1_2013-02-01,39633.80880305806
10_25_2013-02-01,21353.967074262477
10_81_2013-02-01,9267.293717855024
10_4_2013-02-01,52008.02213373368
10_11_2013-02-01,30765.69773982602
10_97_2013-02-01,5118.232359774437
10_5_2013-02-01,61430.27131356861
10_83_2013-02-01,243.23519154447845
10_7_2013-02-01,48370.72127709899
10_85_2013-02-01,2834.079222256745
10_8_2013-02-01,87702.29138268161
10_40_2013-02-01,98840.74639825153
10_74_2013-02-01,46355.124698444204
10_3_2013-02-01,26021.411491988965
10_72_2013-02-01,97876.91500000001
10_79_2013-02-01,39636.20984887185
10_37_2013-02-01,3781.6081250819307
10_92_2013-02-01,46575.75291735715
10_27_2013-02-01,3176.7774287626753
10_50_2013-02-01,3086.886662584588
10_41_2013-02-01,9247.325589364937
10_87_2013-02-01,23577.703660115578
10_33_2013-02-01,11431.6421113629
10_10_2013-02-01,47361.619275437966
10_32_2013-02-01,12743.570344310712
10_52_2013-02-01,4143.175680403625
10_56_2013-02-01,4084.456972888979
10_71_2013-02-01,16845.272473375368
10_93_2013-02-01,1764.656622328402
10_90_2013-02-01,14777.021190289855
10_16_2013-02-01,18381.09982536147
10_18_2013-02-01,26354.103118345065
10_91_2013-02-01,13371.851474028324
10_38_2013-02-01,90459.69868431616
10_12_2013-02-01,8251.728226828727
10_34_2013-02-01,42033.81756027409
10_35_2013-02-01,9180.172716442366
10_36_2013-02-01,2264.0744056172452
10_9_2013-02-01,62778.82574692763
10_42_2013-02-01,11666.72244767353
10_26_2013-02-01,11116.2484879257
10_14_2013-02-01,35985.20350140968
10_48_2013-02-01,1430.3387249604118
10_13_2013-02-01,64437.56868716824
10_44_2013-02-01,9168.17440140885
10_22_2013-02-08,23767.80448489224
10_60_2013-02-08,299.7659070670722
10_24_2013-02-08,24032.537560579225
10_21_2013-02-08,9649.493747571822
10_46_2013-02-08,59024.34738239925
10_59_2013-02-08,299.7659070670722
10_20_2013-02-08,10248.401718711793
10_98_2013-02-08,513.1102785636452
10_58_2013-02-08,2957.596008082154
10_6_2013-02-08,8098.613464644479
10_47_2013-02-08,95.96305912954595
10_23_2013-02-08,65573.26340767632
10_52_2013-02-08,4143.175680403625
10_67_2013-02-08,13407.227426396528
10_81_2013-02-08,9267.293717855024
10_85_2013-02-08,2834.079222256745
10_27_2013-02-08,4018.5483453456072
10_5_2013-02-08,63817.02844298037
10_41_2013-02-08,15209.791298671083
10_30_2013-02-08,11226.013463462357
10_49_2013-02-08,10511.959198454559
10_44_2013-02-08,9168.17440140885
10_1_2013-02-08,48857.96196309108
10_71_2013-02-08,17854.64272336239
10_72_2013-02-08,96560.20599999999
10_25_2013-02-08,21353.967074262477
10_80_2013-02-08,457.1317617506472
10_55_2013-02-08,16118.405085761424
10_29_2013-02-08,15011.412567354473
10_99_2013-02-08,513.1102785636452
10_50_2013-02-08,3086.886662584588
10_31_2013-02-08,4946.558561992913
10_32_2013-02-08,12743.570344310712
10_87_2013-02-08,23379.07953873559
10_17_2013-02-08,22679.58550054966
10_19_2013-02-08,3145.6736477070967
10_3_2013-02-08,38140.88120826953
10_2_2013-02-08,98386.4946309524
10_79_2013-02-08,41834.1934155595
10_82_2013-02-08,18929.968214693694
10_83_2013-02-08,249.9998300381545
10_4_2013-02-08,52181.263540705186
10_11_2013-02-08,30765.69773982602
10_7_2013-02-08,50968.56223900375
10_33_2013-02-08,11431.6421113629
10_10_2013-02-08,48344.83531647494
10_8_2013-02-08,88972.5481812092
10_9_2013-02-08,62151.26070166476
10_42_2013-02-08,11481.698854588296
10_54_2013-02-08,52.53389455644494
10_74_2013-02-08,47609.020338926595
10_95_2013-02-08,68673.17819734155
10_28_2013-02-08,1591.3781041785044
10_97_2013-02-08,5334.04852414673
10_18_2013-02-08,20057.931399821995
10_16_2013-02-08,29249.966942532355
10_90_2013-02-08,15641.80606813187
10_34_2013-02-08,43475.02916654303
10_35_2013-02-08,9222.138198143575
10_91_2013-02-08,11783.67608720205
10_96_2013-02-08,12414.415687424806
10_12_2013-02-08,9111.57661037851
10_40_2013-02-08,98796.13211385965
10_26_2013-02-08,11116.2484879257
10_13_2013-02-08,63921.770001892546
10_14_2013-02-08,42379.6836385667
10_36_2013-02-08,2264.0744056172452
10_56_2013-02-08,6858.573779076908
10_92_2013-02-08,47895.8491032546
10_48_2013-02-08,1430.3387249604118
10_37_2013-02-08,3781.6081250819307
10_93_2013-02-08,1490.6638794325268
10_38_2013-02-08,93483.80819484196
10_22_2013-02-15,23597.441647669802
10_80_2013-02-15,411.6915061950916
10_58_2013-02-15,2179.5877501957984
10_46_2013-02-15,59114.99431427698
10_23_2013-02-15,63300.62706819859
10_71_2013-02-15,16191.299982402561
10_20_2013-02-15,10119.489787421502
10_60_2013-02-15,304.06405205393247
10_67_2013-02-15,13041.894672385833
10_82_2013-02-15,18850.727792690413
10_59_2013-02-15,319.31907246209573
10_21_2013-02-15,9520.58181628153
10_29_2013-02-15,15011.412567354473
10_98_2013-02-15,326.19176779267
10_87_2013-02-15,25972.78922940506
10_85_2013-02-15,2834.079222256745
10_42_2013-02-15,11793.472936727598
10_24_2013-02-15,14437.578949561208
10_2_2013-02-15,99992.84377317074
10_52_2013-02-15,4143.175680403625
10_79_2013-02-15,38602.20152079236
10_4_2013-02-15,53181.74331662491
10_96_2013-02-15,12160.771850336898
10_81_2013-02-15,9267.293717855024
10_97_2013-02-15,5448.4574536339105
10_30_2013-02-15,11391.912442515564
10_32_2013-02-15,17659.455827184785
10_8_2013-02-15,79538.08918643993
10_9_2013-02-15,61507.07855342947
10_44_2013-02-15,9168.17440140885
10_94_2013-02-15,816.8795963905649
10_72_2013-02-15,100000.0
10_1_2013-02-15,33120.1190100693
10_74_2013-02-15,46627.05574472369
10_55_2013-02-15,13009.032238540836
10_27_2013-02-15,3633.1244646268824
10_83_2013-02-15,248.26820911143608
10_6_2013-02-15,7000.313361558592
10_41_2013-02-15,7892.3042806618805
10_31_2013-02-15,4053.279279941632
10_92_2013-02-15,55503.765099742915
10_90_2013-02-15,15599.92944440657
10_17_2013-02-15,11935.814832262082
10_54_2013-02-15,50.268897334222714
10_56_2013-02-15,3036.0694239907157
10_25_2013-02-15,21353.967074262477
10_18_2013-02-15,10501.990045699164
10_95_2013-02-15,68141.00714898991
10_36_2013-02-15,2199.150917678468
10_28_2013-02-15,1469.137721706374
10_10_2013-02-15,46751.28520682573
10_7_2013-02-15,46115.53067186395
10_11_2013-02-15,43805.58630149523
10_16_2013-02-15,6298.538755943145
10_3_2013-02-15,22775.579954740904
10_33_2013-02-15,15930.593418575107
10_40_2013-02-15,99496.5885024182
10_50_2013-02-15,3086.886662584588
10_5_2013-02-15,63817.02844298037
10_48_2013-02-15,1430.3387249604118
10_26_2013-02-15,11116.2484879257
10_37_2013-02-15,3781.6081250819307
10_35_2013-02-15,8610.071393265525
10_19_2013-02-15,2997.896988169958
10_34_2013-02-15,42321.39042844779
10_14_2013-02-15,18198.529782784666
10_49_2013-02-15,10511.959198454559
10_93_2013-02-15,1442.9352267745744
10_12_2013-02-15,7193.361956132756
10_91_2013-02-15,13291.74606331404
10_38_2013-02-15,93651.53432325364
10_13_2013-02-15,64914.264760461774
10_59_2013-02-22,291.39798423261993
10_74_2013-02-22,47337.089292647106
10_3_2013-02-22,22775.579954740904
10_71_2013-02-22,15181.92973241554
10_60_2013-02-22,291.39798423261993
10_23_2013-02-22,63300.62706819859
10_83_2013-02-22,241.52657019399862
10_97_2013-02-22,5114.494716123643
10_85_2013-02-22,2834.079222256745
10_22_2013-02-22,23597.441647669802
10_21_2013-02-22,9520.58181628153
10_20_2013-02-22,10119.489787421502
10_2_2013-02-22,99999.77457317073
10_56_2013-02-22,8466.682770641188
10_72_2013-02-22,100000.0
10_1_2013-02-22,33244.6297078793
10_67_2013-02-22,12247.30847952869
10_81_2013-02-22,9267.293717855024
10_5_2013-02-22,61430.27131356861
10_28_2013-02-22,1591.3781041785044
10_27_2013-02-22,3633.1244646268824
10_29_2013-02-22,15011.412567354473
10_58_2013-02-22,2893.5488067312945
10_8_2013-02-22,75828.31509206265
10_42_2013-02-22,11518.724664352605
10_54_2013-02-22,50.268897334222714
10_46_2013-02-22,55208.741723542706
10_25_2013-02-22,21353.967074262477
10_4_2013-02-22,52008.02213373368
10_24_2013-02-22,14437.578949561208
10_55_2013-02-22,13009.032238540836
10_82_2013-02-22,18850.727792690413
10_96_2013-02-22,12377.042477813851
10_41_2013-02-22,8845.916687545
10_6_2013-02-22,6486.144587977997
10_32_2013-02-22,17659.455827184785
10_33_2013-02-22,15930.593418575107
10_44_2013-02-22,9168.17440140885
10_34_2013-02-22,41489.42380099681
10_18_2013-02-22,9512.471648619638
10_79_2013-02-22,38917.80997451287
10_37_2013-02-22,3781.6081250819307
10_80_2013-02-22,391.78376350503316
10_95_2013-02-22,72495.02667391642
10_26_2013-02-22,11116.2484879257
10_10_2013-02-22,47234.85636067188
10_7_2013-02-22,46315.971483633155
10_31_2013-02-22,4053.279279941632
10_98_2013-02-22,238.1902830391195
10_19_2013-02-22,3096.477415680953
10_9_2013-02-22,63838.69525221733
10_11_2013-02-22,30765.69773982602
10_91_2013-02-22,13125.045611961226
10_93_2013-02-22,1416.1777235066008
10_14_2013-02-22,41687.429226285996
10_17_2013-02-22,11271.459851287775
10_52_2013-02-22,4143.175680403625
10_30_2013-02-22,11226.013463462357
10_48_2013-02-22,1528.2048812957944
10_12_2013-02-22,8522.314567737818
10_13_2013-02-22,62391.27512403285
10_35_2013-02-22,9861.619359330902
10_38_2013-02-22,94560.72926466308
10_40_2013-02-22,99822.23301908487
10_90_2013-02-22,14886.593834556279
10_49_2013-02-22,10511.959198454559
10_87_2013-02-22,24739.922860430517
10_36_2013-02-22,2199.150917678468
10_16_2013-02-22,32388.249621203686
10_92_2013-02-22,54461.36527939659
10_50_2013-02-22,3086.886662584588
10_67_2013-03-01,13407.227426396528
10_21_2013-03-01,9520.58181628153
10_3_2013-03-01,22775.579954740904
10_74_2013-03-01,48932.670901774894
10_56_2013-03-01,5641.059782072613
10_22_2013-03-01,23597.441647669802
10_28_2013-03-01,1469.137721706374
10_79_2013-03-01,39754.97943658184
10_24_2013-03-01,14437.578949561208
10_58_2013-03-01,2937.6021257644993
10_60_2013-03-01,328.95056090349004
10_71_2013-03-01,16191.299982402561
10_85_2013-03-01,2834.079222256745
10_95_2013-03-01,69126.08264534501
10_4_2013-03-01,52008.02213373368
10_97_2013-03-01,5126.731063547759
10_59_2013-03-01,328.95056090349004
10_6_2013-03-01,6096.989683500385
10_23_2013-03-01,63300.62706819859
10_30_2013-03-01,11226.013463462357
10_20_2013-03-01,10119.489787421502
10_46_2013-03-01,56052.17667955182
10_42_2013-03-01,11941.47072004852
10_19_2013-03-01,2948.700756143814
10_72_2013-03-01,98237.58260714285
10_1_2013-03-01,29387.21181357029
10_5_2013-03-01,61430.27131356861
10_82_2013-03-01,18850.727792690413
10_37_2013-03-01,3781.6081250819307
10_83_2013-03-01,234.37301583050422
10_93_2013-03-01,1535.4235486642906
10_32_2013-03-01,17659.455827184785
10_52_2013-03-01,4143.175680403625
10_44_2013-03-01,9168.17440140885
10_41_2013-03-01,6388.872478389155
10_9_2013-03-01,64417.92102364589
10_35_2013-03-01,9780.490855685732
10_25_2013-03-01,21353.967074262477
10_2_2013-03-01,99721.08057317074
10_55_2013-03-01,13009.032238540836
10_27_2013-03-01,4129.857748644477
10_17_2013-03-01,10702.851863294882
10_29_2013-03-01,15011.412567354473
10_31_2013-03-01,4053.279279941632
10_98_2013-03-01,404.21694308859384
10_7_2013-03-01,44765.14220061428
10_8_2013-03-01,78089.33088019138
10_96_2013-03-01,12607.872708982686
10_91_2013-03-01,13135.43243219697
10_13_2013-03-01,60427.43587366333
10_80_2013-03-01,398.0198190605887
10_38_2013-03-01,90459.108456278
10_26_2013-03-01,11116.2484879257
10_49_2013-03-01,10511.959198454559
10_18_2013-03-01,8431.874844489736
10_33_2013-03-01,15930.593418575107
10_34_2013-03-01,39571.84861673668
10_87_2013-03-01,25481.88931143677
10_10_2013-03-01,50233.16927190661
